302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.9727452756546	-370.9515160418782
302495.02725472435	4123774.048484598
-99.97274527531282	-370.9514949598166
302495.0272547247	4123774.0485057407
-99.9727452749724	-370.95147396330884
302495.02725472505	4123774.048526719
-99.97274527463036	-370.9514528661939
302495.0272547254	4123774.0485477303
-99.97274527428954	-370.951431844095
302495.02725472575	4123774.0485688928
-99.9727452758234	-370.9515264527872
302495.0272547242	4123774.048473547
-99.9727452758234	-370.9515264527872
302495.0272547242	4123774.048473547
-99.9727452758234	-370.9515264527872
302495.0272547242	4123774.048473547
-99.9727452758234	-370.9515264527872
302495.0272547242	4123774.048473547
-99.9727452758234	-370.9515264527872
302495.0272547242	4123774.048473547
-99.97274527781349	-370.9517872960341
302495.0272547222	4123774.0482112532
-99.97274527818288	-370.9518357122431
302495.0272547218	4123774.0481628743
-99.97274527855166	-370.9518840477704
302495.02725472144	4123774.048114496
-99.97274527892053	-370.9519323965513
302495.0272547211	4123774.0480662
-99.97274527928913	-370.9519807078726
302495.0272547207	4123774.0480177533
-99.97274527781056	-370.9516400248534
302495.0272547222	4123774.048360719
-99.97274527783381	-370.95161565388787
302495.02725472214	4123774.048385102
-99.97274527785704	-370.9515912855419
302495.02725472214	4123774.048409474
-99.97274527788036	-370.95156682959345
302495.02725472214	4123774.04843387
-99.97274527790361	-370.9515424597924
302495.0272547221	4123774.048458305
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527767628	-370.9517808305323
302495.0272547223	4123774.0482182596
-99.9727452776479	-370.95181059274825
302495.0272547224	4123774.048188495
-99.97274527761945	-370.9518404117522
302495.0272547224	4123774.048158727
-99.97274527759103	-370.95187021975346
302495.02725472243	4123774.048128944
-99.97274527756267	-370.9518999613827
302495.02725472243	4123774.0480990773
-99.97274527754408	-370.9519194573187
302495.02725472243	4123774.0480805426
-99.97274527781123	-370.95163933141964
302495.0272547222	4123774.0483613284
-99.97274527783101	-370.9516185769362
302495.02725472214	4123774.0483820396
-99.97274527785073	-370.95159789521176
302495.02725472214	4123774.0484026857
-99.97274527787042	-370.95157726503516
302495.02725472214	4123774.048423375
-99.97274527789014	-370.95155658133797
302495.0272547221	4123774.0484440625
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97274527780246	-370.9516485207714
302495.0272547222	4123774.048351479
-99.97275317034237	-370.9516485236618
302495.0272467752	4123774.0483514764
-99.97275496253322	-370.9516485243181
302495.0272449792	4123774.0483514755
-99.9727567597743	-370.9516485249763
302495.02724318334	4123774.048351475
-99.97275855275689	-370.95164852563295
302495.0272413919	4123774.0483514746
-99.97276034165215	-370.95164852628807
302495.02723959205	4123774.0483514736
-99.97276188270189	-370.9516485268524
302495.0272381173	4123774.048351473
-99.97285568475996	-370.9515169648035
302495.0271438144	4123774.0484836763
-99.97287248663586	-370.9514954578576
302495.02712700836	4123774.0485051884
-99.97288921431694	-370.9514740458835
302495.0271103116	4123774.048526561
-99.9729059697214	-370.9514525984225
302495.02709356055	4123774.0485480027
-99.97292265392255	-370.95143124210415
302495.0270768466	4123774.048569397
-99.97301443274203	-370.95165937814176
302495.02698463923	4123774.0483398796
-99.97304500343033	-370.9516838348603
302495.02695412235	4123774.048315466
-99.97307562432009	-370.95170833174035
302495.02692350873	4123774.048290975
-99.97310608768714	-370.9517327026013
302495.02689308976	4123774.0482666395
-99.97313643900424	-370.9517569838217
302495.02686253	4123774.0482421913
-99.9732043615048	-370.9521801135255
302495.02679447224	4123774.04781684
-99.97324187563257	-370.9522781099882
302495.02675698703	4123774.047718919
-99.9732792756736	-370.9523758084273
302495.02671968506	4123774.047621477
-99.97331665432351	-370.95247345098727
302495.02668234386	4123774.047523932
-99.97335389393098	-370.952570730333
302495.026644823	4123774.0474259183
-99.9734826065746	-370.9528011937836
302495.02651571	4123774.0471950127
-99.97353680289801	-370.9529233257148
302495.02646154206	4123774.0470729447
-99.97359101019869	-370.95304548238335
302495.0264073348	4123774.046950788
-99.9736451684226	-370.9531675284569
302495.0263530403	4123774.046828435
-99.97369954749195	-370.9532900722077
302495.02629886207	4123774.0467063435
-99.97381238224631	-370.9535369352439
302495.02618566545	4123774.0464587063
-99.97387738548974	-370.95368205886285
302495.026120728	4123774.0463137296
-99.97394243442169	-370.9538272844841
302495.02605578286	4123774.0461687357
-99.97400720224233	-370.9539718825076
302495.0259907068	4123774.0460234494
-99.97407224420374	-370.9541170925667
302495.0259257361	4123774.045878398
-99.9742023803135	-370.95400639348884
