302583.6611749734	4124490.7362314248	28.3418439946
302584.1609323974	4124490.7518030591	28.3416407396
302584.6608477719	4124490.7609830461	28.3422291282
302585.1607631464	4124490.7701630332	28.3428175168
302585.6607384718	4124490.7750950833	28.3434081686
302586.1607137971	4124490.7800271334	28.3439988203
302586.6606891226	4124490.7849591835	28.3445894721
302587.1606644480	4124490.7898912337	28.3451801238
302587.6606643599	4124490.7900405042	28.3454367233
302588.1606642717	4124490.7901897752	28.3456933228
302588.6606641836	4124490.7903390457	28.3459499224
302589.1606640955	4124490.7904883162	28.3462065219
302589.6606493132	4124490.7868906152	28.3448505973
302590.1606345311	4124490.7832929147	28.3434946726
302590.6606197489	4124490.7796952142	28.3421387480
302591.1606049667	4124490.7760975133	28.3407828234
302591.6605844937	4124490.7716248557	28.3400987880
302592.1605640207	4124490.7671521981	28.3394147526
302592.6605435477	4124490.7626795410	28.3387307172
302593.1605230747	4124490.7582068834	28.3380466818
302593.6605026017	4124490.7537342259	28.3373626465
302594.1604821287	4124490.7492615683	28.3366786111
302594.6604616558	4124490.7447889107	28.3359945757
302595.1603746354	4124490.7354691667	28.3356006566
302595.6602876150	4124490.7261494230	28.3352067374
302596.1602005946	4124490.7168296790	28.3348128183
302596.6601135742	4124490.7075099354	28.3344188992
302597.1600265539	4124490.6981901913	28.3340249801
302597.6599395335	4124490.6888704477	28.3336310609
302598.1594294878	4124490.6662936374	28.3339016237
302598.6589194422	4124490.6437168275	28.3341721864
302599.1584093964	4124490.6211400176	28.3344427492
302599.6578993507	4124490.5985632078	28.3347133119
302600.1568242374	4124490.5657945271	28.3342997902
302600.6557491241	4124490.5330258459	28.3338862684
302601.1546740108	4124490.5002571652	28.3334727467
302601.6535988975	4124490.4674884840	28.3330592249
302602.1513339775	4124490.4199516652	28.3328568544
302602.6490690575	4124490.3724148464	28.3326544838
302603.1468041376	4124490.3248780277	28.3324521133
302603.6433137329	4124490.2659015860	28.3324188803
302604.1398233282	4124490.2069251449	28.3323856473
302604.6363329235	4124490.1479487033	28.3323524143
302605.1310986535	4124490.0757902274	28.3321885670
302605.6258643834	4124490.0036317515	28.3320247198
302606.1206301133	4124489.9314732756	28.3318608725
302606.6130000012	4124489.8444594508	28.3325593614
302607.1053698890	4124489.7574456264	28.3332578503
302607.5977397768	4124489.6704318016	28.3339563393
302608.0873331224	4124489.5689510009	28.3340112720
302608.5769264681	4124489.4674702003	28.3340662048
302609.0665198137	4124489.3659893996	28.3341211375
302609.5519953497	4124489.2463503457	28.3340958810
302610.0374708858	4124489.1267112917	28.3340706245
302610.5229464219	4124489.0070722378	28.3340453680
302611.0046986234	4124488.8732269332	28.3345461830
302611.4864508249	4124488.7393816286	28.3350469979
302611.9682030264	4124488.6055363244	28.3355478129
302612.4499552280	4124488.4716910198	28.3360486279
302612.9255909441	4124488.3175185556	28.3372801822
302613.4012266602	4124488.1633460913	28.3385117364
302613.8768623764	4124488.0091736265	28.3397432907
302614.3478065278	4124487.8412145027	28.3409004206
302614.8187506791	4124487.6732553788	28.3420575505
302615.2896948305	4124487.5052962545	28.3432146804
302615.7606389819	4124487.3373371307	28.3443718103
302616.2248658488	4124487.1516172686	28.3456163308
302616.6890927157	4124486.9658974060	28.3468608514
302617.1533195826	4124486.7801775439	28.3481053720
302617.6175464495	4124486.5944576818	28.3493498926
302618.0732767442	4124486.3887721561	28.3511837352
302618.5290070389	4124486.1830866300	28.3530175779
302618.9847373336	4124485.9774011043	28.3548514205
302619.4317101986	4124485.7533177016	28.3562249142
302619.8786830637	4124485.5292342990	28.3575984079
302620.3256559288	4124485.3051508963	28.3589719016
302620.7726287939	4124485.0810674932	28.3603453953
302621.2117061890	4124484.8418852808	28.3620513369
302621.6507835842	4124484.6027030679	28.3637572785
302622.0898609793	4124484.3635208555	28.3654632201
302622.5289383744	4124484.1243386427	28.3671691617
302622.9599248110	4124483.8708621124	28.3677521781
302623.3909112476	4124483.6173855816	28.3683351946
302623.8218976842	4124483.3639090508	28.3689182111
302624.2528841209	4124483.1104325205	28.3695012276
302624.6783330420	4124482.8477695948	28.3706856971
302625.1037819632	4124482.5851066690	28.3718701667
302625.5292308843	4124482.3224437432	28.3730546363
302625.9459033834	4124482.0460687978	28.3740127642
302626.3625758825	4124481.7696938524	28.3749708921
302626.7792483816	4124481.4933189070	28.3759290201
302627.1959208807	4124481.2169439616	28.3768871480
302627.6020788118	4124480.9253353416	28.3765027197
302628.0082367430	4124480.6337267216	28.3761182913
302628.4143946742	4124480.3421181021	28.3757338629
302628.8109167547	4124480.0375366160	28.3751354824
302629.2074388352	4124479.7329551298	28.3745371019
302629.6039609157	4124479.4283736441	28.3739387214
302629.9907014638	4124479.1114648134	28.3732027801
302630.3774420120	4124478.7945559830	28.3724668387
302630.7641825601	4124478.4776471527	28.3717308974
302631.1509231083	4124478.1607383224	28.3709949560
302631.5275324676	4124477.8318584836	28.3691395997
302631.9041418268	4124477.5029786453	28.3672842433
302632.2807511860	4124477.1740988065	28.3654288869
302632.6573605452	4124476.8452189681	28.3635735305
302633.0218253630	4124476.5029320321	28.3613263012
302633.3862901808	4124476.1606450961	28.3590790719
302633.7507549985	4124475.8183581601	28.3568318426
302634.1152198163	4124475.4760712241	28.3545846133
302634.4665163192	4124475.1202797890	28.3527897192
302634.8178128221	4124474.7644883534	28.3509948250
302635.1691093251	4124474.4086969183	28.3491999309
302635.5042169787	4124474.0376185491	28.3472752302
302635.8393246324	4124473.6665401803	28.3453505296
302636.1744322860	4124473.2954618111	28.3434258289
302636.5095399396	4124472.9243834419	28.3415011283
302636.8345587892	4124472.5444330028	28.3408598740
302637.1595776386	4124472.1644825637	28.3402186197
302637.4845964881	4124471.7845321242	28.3395773654
302637.8096153376	4124471.4045816851	28.3389361111
302638.1346341871	4124471.0246312460	28.3382948568
302638.4596530366	4124470.6446808069	28.3376536025
302638.7666785070	4124470.2500481275	28.3370139337
302639.0737039775	4124469.8554154485	28.3363742649
302639.3807294479	4124469.4607827696	28.3357345960
302639.6769041382	4124469.0579425311	28.3351915210
302639.9730788285	4124468.6551022925	28.3346484460
302640.2692535188	4124468.2522620535	28.3341053710
302640.5654282092	4124467.8494218150	28.3335622960
302640.8616028996	4124467.4465815765	28.3330192210
302641.1444707637	4124467.0342894555	28.3320299623
302641.4273386279	4124466.6219973350	28.3310407035
302641.7102064920	4124466.2097052145	28.3300514447
